"Instruction","Column","df_name","Example","Rationale","Description","PM_Metric","Code 1","Code 2","Code 3","errors","pred_col","num_rows_different"
"Create a column called ""outstanding_balance"", as type int, which is defined as ""amount_last"" + ""expense_sum"" - ""maxtotalPaymentAmount"" for only the last row/event per case (i.e only consider the last row for each case during the calculation), make sure ""outstanding_balance"" is the same for every row in a case.","outstanding_balance","2","0          4600
1          4600
2          8250
3          8250
4          8250
          ...  
561465    27716
561466    27716
561467    27716
561468    27716
561469    27716
Name: outstanding_balance, Length: 561470, dtype: int64","No rationale","No description","0.0","import pandas as pd
query = 'SELECT * FROM event_log'
dp = pd.read_sql_query(query, conn, parse_dates=['time_timestamp'])

# Convert boolean columns to boolean type
for cols in dp.columns:
    if dp[cols].isin([0,1]).all() and not cols.endswith(""_count""):
        dp[cols] = dp[cols].astype(bool)

# Create the outstanding_balance column
last_events = dp.groupby('case_concept_name').last().reset_index()
last_events['outstanding_balance'] = last_events['amount'] + last_events['expense'] - last_events['totalPaymentAmount']

# Merge the outstanding_balance back to the original dataframe
merged_dp = dp.merge(last_events[['case_concept_name', 'outstanding_balance']], on='case_concept_name', how='left')

# Fill NaN values with 0 and convert to int
merged_dp['outstanding_balance'] = merged_dp['outstanding_balance'].fillna(0).astype(int)

# Update the database table with the new column
cur = conn.cursor()
cur.execute(""ALTER TABLE event_log ADD COLUMN outstanding_balance INTEGER"")
dp.to_sql('temp_table', conn, if_exists='replace', index=False)
conn.commit()","No code","No code","[""'outstanding_balance'""]","0         None
1         None
2         None
3         None
4         None
          ... 
561465    None
561466    None
561467    None
561468    None
561469    None
Name: outstanding_balance, Length: 561470, dtype: object","561470"
"Create a column called ""credit_collected_AND_dismissed"" which is a boolean. Defined as TRUE if per case any of the rows are TRUE in the column ""dismissed"" and TRUE for the column ""credit_collected"". If Else False. Make sure the value for ""credit_collected_AND_dismissed"" is the same across all rows of a case. ","credit_collected_AND_dismissed","2","0         False
1         False
2         False
3         False
4         False
          ...  
561465    False
561466    False
561467    False
561468    False
561469    False
Name: credit_collected_AND_dismissed, Length: 561470, dtype: bool","No rationale","No description","0.0","dp['credit_collected_AND_dismissed'] = dp.groupby('case_concept_name').apply(lambda x: (x['dismissal'] != 'NIL').any() & (x['obligation_topay_cancelled'] == 1).any()).astype(bool).reindex(dp['case_concept_name']).fillna(False) 

# Ensure the new column is of integer type and has no NaN values
# dp['credit_collected_AND_dismissed'] = dp['credit_collected_AND_dismissed'].astype(int) 

# Update the database table with the new column now referred to as credit_collected_AND_dismissed
cur = conn.cursor()
cur.execute(""ALTER TABLE event_log ADD COLUMN credit_collected_AND_dismissed BOOLEAN"")  # Assuming ""credit_collected_AND_dismissed"" is a boolean type

dp.to_sql('temp_table', conn, if_exists='replace', index=False)
conn.commit()","No code","No code","[""name 'dp' is not defined\\nStack trace:\\nLine 1: dp['credit_collected_AND_dismissed'] = dp.groupby('case_concept_name').apply(lambda x: (x['dismissal'] != 'NIL').any() & (x['obligation_topay_cancelled'] == 1).any()).astype(bool).reindex(dp['case_concept_name']).fillna(False) ""]","error","561470"
"Create a column called ""paid_nothing"" which is a boolean. Defined as TRUE if and only if per case the column ""maxotalPaymentAmount"" is smaller equal to 0. Make sure the value for ""paid_nothing"" is the same across all rows of a case.","paid_nothing","2","0         True
1         True
2         True
3         True
4         True
          ... 
561465    True
561466    True
561467    True
561468    True
561469    True
Name: paid_nothing, Length: 561470, dtype: bool","No rationale","No description","0.0","dp['paid_nothing'] = dp.groupby('case_concept_name')['totalPaymentAmount'].transform(lambda x: (x.max() <= 0).astype(bool))","No code","No code","[""name 'dp' is not defined\\nStack trace:\\nLine 1: dp['paid_nothing'] = dp.groupby('case_concept_name')['totalPaymentAmount'].transform(lambda x: (x.max() <= 0).astype(bool))""]","error","561470"
"Create a column called ""appeal_judge_cancelled"" which is a boolean on a per case basis. TRUE if the column ""appealed_to_judge"" == TRUE AND the column ""dismissed_by_judge"" == FALSE, if else ""appeal_judge_cancelled"" == FALSE. Make sure all values of ""appeal_judge_cancelled"" are the same across all rows of a case.","appeal_judge_cancelled","2","0         False
1         False
2         False
3         False
4         False
          ...  
561465    False
561466    False
561467    False
561468    False
561469    False
Name: appeal_judge_cancelled, Length: 561470, dtype: bool","No rationale","No description","0.0","import pandas as pd
query = 'SELECT * FROM event_log'
dp = pd.read_sql_query(query, conn, parse_dates=['time_timestamp'])
for cols in dp.columns:
    if dp[cols].isin([0,1]).all() and not cols.endswith(""_count""):
        dp[cols] = dp[cols].astype(bool)

# Create new column 'appeal_judge_cancelled'
dp['appeal_judge_cancelled'] = ((dp['dismissal'] == 'G') & (dp['dismissal'] != 'NIL')).groupby(dp['case_concept_name']).transform('max')
dp['appeal_judge_cancelled'] = dp['appeal_judge_cancelled'].fillna(False).astype(bool)

# Update the database table with the new column
cur = conn.cursor()
cur.execute(""ALTER TABLE event_log ADD COLUMN appeal_judge_cancelled BOOLEAN"")  # Change to BOOLEAN type

dp.to_sql('temp_table', conn, if_exists='replace', index=False)
conn.commit()","No code","No code","[]","0         False
1         False
2         False
3         False
4         False
          ...  
561465    False
561466    False
561467    False
561468    False
561469    False
Name: appeal_judge_cancelled, Length: 561470, dtype: bool","3956"
"Create a column called ""appeal_prefecture_cancelled"" which is a boolean on a per case basis. TRUE if the column ""appealed_to_prefecture"" == TRUE AND the column ""dismissed_by_prefecture"" == FALSE, if else ""appeal_prefecture_cancelled"" == FALSE. Make sure all values of ""appeal_prefecture_cancelled"" are the same across all rows of a case.","appeal_prefecture_cancelled","2","0         False
1         False
2         False
3         False
4         False
          ...  
561465    False
561466    False
561467    False
561468    False
561469    False
Name: appeal_prefecture_cancelled, Length: 561470, dtype: bool","No rationale","No description","0.0","dp['appeal_prefecture_cancelled'] = (dp['dismissal'] == '#') & (dp['obligation_topay_cancelled'] == 0)
dp['appeal_prefecture_cancelled'] = dp['appeal_prefecture_cancelled'].astype(bool)
dp['appeal_prefecture_cancelled'] = dp.groupby('case_concept_name')['appeal_prefecture_cancelled'].transform('first')

cur = conn.cursor()
cur.execute(""ALTER TABLE event_log ADD COLUMN appeal_prefecture_cancelled INTEGER"")  
dp['appeal_prefecture_cancelled'] = dp['appeal_prefecture_cancelled'].astype(int)
dp.to_sql('temp_table', conn, if_exists='replace', index=False)
conn.commit()","No code","No code","[""name 'dp' is not defined\\nStack trace:\\nLine 1: dp['appeal_prefecture_cancelled'] = (dp['dismissal'] == '#') & (dp['obligation_topay_cancelled'] == 0)""]","error","561470"
"Create a column called ""fully_paid"" which is a boolean, TRUE if ""outstanding_balance"" <= 0, if else FALSE, for every case in the event log, make sure ""fully_paid"" is the same for every row in a case","fully_paid","3","0         False
1         False
2         False
3         False
4         False
          ...  
561465    False
561466    False
561467    False
561468    False
561469    False
Name: fully_paid, Length: 561470, dtype: bool","No rationale","No description","0.0","import pandas as pd
query = 'SELECT * FROM event_log'
dp = pd.read_sql_query(query, conn, parse_dates=['time_timestamp'])
dp['fully_paid'] = (dp['amount'] - dp['totalPaymentAmount']) <= 0
dp['fully_paid'] = dp['fully_paid'].astype(bool)

cur = conn.cursor()
cur.execute(""ALTER TABLE event_log ADD COLUMN fully_paid BOOLEAN"")  # Assuming ""fully_paid"" is a boolean type

dp.to_sql('temp_table', conn, if_exists='replace', index=False)
conn.commit()","No code","No code","[]","0         False
1          True
2         False
3          True
4          True
          ...  
561465    False
561466     True
561467     True
561468    False
561469     True
Name: fully_paid, Length: 561470, dtype: bool","312565"
"Create a column called ""overpaid"" which is a boolean. TRUE if on a per case basis, the column ""outstanding_balance"" is smaller than 0. False if else. Make sure the value for ""overpaid"" is the same across all rows of a case.","overpaid","3","0         False
1         False
2         False
3         False
4         False
          ...  
561465    False
561466    False
561467    False
561468    False
561469    False
Name: overpaid, Length: 561470, dtype: bool","No rationale","No description","0.0","dp['overpaid'] = (dp['amount'] - dp['totalPaymentAmount']) < 0
# Ensure the column is of boolean type
# Fill NaN values with False (if any) and convert to boolean
# Note: This assumes that the calculation is done per case, so we group by 'case_concept_name'
dp['overpaid'] = dp.groupby('case_concept_name')['overpaid'].transform(lambda x: x.fillna(False).astype(bool))

# Update the database table with the new column
cur = conn.cursor()
cur.execute(""ALTER TABLE event_log ADD COLUMN overpaid BOOLEAN"")
dp.to_sql('temp_table', conn, if_exists='replace', index=False)
conn.commit()","No code","No code","[""name 'dp' is not defined\\nStack trace:\\nLine 1: dp['overpaid'] = (dp['amount'] - dp['totalPaymentAmount']) < 0""]","error","561470"
"Create a column called ""underpaid"" which is a boolean. TRUE if on a per case basis, the column ""outstanding_balance"" is larger than 0. False if else. Make sure the value for ""underpaid"" is the same across all rows of a case.","underpaid","3","0         True
1         True
2         True
3         True
4         True
          ... 
561465    True
561466    True
561467    True
561468    True
561469    True
Name: underpaid, Length: 561470, dtype: bool","No rationale","No description","0.0","dp['underpaid'] = (dp['amount'] - dp['totalPaymentAmount'] > 0).astype(bool)

# Ensure the new column is of integer type and has no NaN values
cur = conn.cursor()
cur.execute(""ALTER TABLE event_log ADD COLUMN underpaid BOOLEAN"")  # Assuming ""underpaid"" is a boolean type

# Update the database table with the new column now referred to as underpaid

dp.to_sql('temp_table', conn, if_exists='replace', index=False)
conn.commit()","No code","No code","[""name 'dp' is not defined\\nStack trace:\\nLine 1: dp['underpaid'] = (dp['amount'] - dp['totalPaymentAmount'] > 0).astype(bool)""]","error","561470"
"Create a column called ""credit_collected_AND_fully_paid"" which is a boolean. Defined as TRUE if per case any of the rows are TRUE in the column ""fully_paid"" and TRUE for the column ""credit_collected"". If Else False. Make sure the value for ""credit_collected_AND_fully_paid"" is the same across all rows of a case. ","credit_collected_AND_fully_paid","4","0         False
1         False
2         False
3         False
4         False
          ...  
561465    False
561466    False
561467    False
561468    False
561469    False
Name: credit_collected_AND_fully_paid, Length: 561470, dtype: bool","No rationale","No description","0.0","import pandas as pd
query = 'SELECT * FROM event_log'
dp = pd.read_sql_query(query, conn, parse_dates=['time_timestamp'])
for cols in dp.columns:
    if dp[cols].isin([0,1]).all() and not cols.endswith(""_count""):
        dp[cols] = dp[cols].astype(bool)

# Create new column based on the instructions
# Group by 'case_concept_name' and check if any row is True for both 'fully_paid' and 'credit_collected'
dp['credit_collected_AND_fully_paid'] = dp.groupby('case_concept_name').apply(lambda x: (x['fully_paid'] & x['credit_collected']).any()).reindex(dp.index, fill_value=False)

# Update the database table with the new column now referred to as credit_collected_AND_fully_paid
cur = conn.cursor()
cur.execute(""ALTER TABLE event_log ADD COLUMN credit_collected_AND_fully_paid BOOLEAN"")  # Change to BOOLEAN type

dp.to_sql('temp_table', conn, if_exists='replace', index=False)
conn.commit()","No code","No code","[""'credit_collected'\\nStack trace:\\nLine 10: dp['credit_collected_AND_fully_paid'] = dp.groupby('case_concept_name').apply(lambda x: (x['fully_paid'] & x['credit_collected']).any()).reindex(dp.index, fill_value=False)\\nLine 10: dp['credit_collected_AND_fully_paid'] = dp.groupby('case_concept_name').apply(lambda x: (x['fully_paid'] & x['credit_collected']).any()).reindex(dp.index, fill_value=False)""]","error","561470"
"Create a column called ""dismissed_AND_fully_paid"" which is a boolean. Defined as TRUE if per case any of the rows are TRUE in the column ""dismissed"" and TRUE for the column ""fully_paid"". If Else False. Make sure the value for ""dismissed_AND_fully_paid"" is the same across all rows of a case. ","dismissed_AND_fully_paid","4","0         False
1         False
2         False
3         False
4         False
          ...  
561465    False
561466    False
561467    False
561468    False
561469    False
Name: dismissed_AND_fully_paid, Length: 561470, dtype: bool","No rationale","No description","0.0","dp['fully_paid'] = (dp['totalPaymentAmount'] >= dp['amount']).astype(bool)
dp['dismissed_AND_fully_paid'] = dp.groupby('case_concept_name').apply(lambda x: (x['dismissal'] != 'NIL').any() and x['fully_paid'].any()).reindex(dp.index, fill_value=False)","No code","No code","[""name 'dp' is not defined\\nStack trace:\\nLine 1: dp['fully_paid'] = (dp['totalPaymentAmount'] >= dp['amount']).astype(bool)""]","error","561470"
"Create a column called ""overpaid_amount"" which is an integer. Defined as 0 if the column ""overpaid"" == FALSE. If ""overpaid"" == TURE it is the difference between 0 and the column ""outstanding_balance"" (take the absolute value to avoid negative values. Make sure the value for ""overpaid_amount"" is the same across all rows of a case.","overpaid_amount","4","0         0
1         0
2         0
3         0
4         0
         ..
561465    0
561466    0
561467    0
561468    0
561469    0
Name: overpaid_amount, Length: 561470, dtype: int64","No rationale","No description","0.0","dp['overpaid_amount'] = dp.apply(lambda x: abs(x['outstanding_balance']) if x['overpaid'] else 0, axis=1)
dp['overpaid_amount'] = dp['overpaid_amount'].fillna(0).astype(int)","No code","No code","[""name 'dp' is not defined\\nStack trace:\\nLine 1: dp['overpaid_amount'] = dp.apply(lambda x: abs(x['outstanding_balance']) if x['overpaid'] else 0, axis=1)""]","error","561470"
"Create a column called ""underpaid_amount"" which is a integer. Defined as 0 if the column ""underpaid"" == FALSE. If ""underpaid"" == TURE it is equal to the value of the column ""outstanding_balance"". Make sure the value for ""underpaid_amount"" is the same across all rows of a case.","underpaid_amount","4","0          4600
1          4600
2          8250
3          8250
4          8250
          ...  
561465    27716
561466    27716
561467    27716
561468    27716
561469    27716
Name: underpaid_amount, Length: 561470, dtype: int64","No rationale","No description","0.0","dp['underpaid_amount'] = dp.apply(lambda row: row['outstanding_balance'] if row['underpaid'] else 0, axis=1)
dp['underpaid_amount'] = dp['underpaid_amount'].fillna(0).astype(int)","No code","No code","[""name 'dp' is not defined\\nStack trace:\\nLine 1: dp['underpaid_amount'] = dp.apply(lambda row: row['outstanding_balance'] if row['underpaid'] else 0, axis=1)""]","error","561470"
"Create a column called ""part_paid"" which is a boolean. TRUE if on a per case basis, the column ""fully_paid"" AND ""paid_nothing""are equal to FALSE. If Either ""fully_paid"" OR ""paid_nothing"" == TRUE, ""part_paid"" == FALSE. Make sure the value for ""part_paid"" is the same across all rows of a case. ","part_paid","4","0         False
1         False
2         False
3         False
4         False
          ...  
561465    False
561466    False
561467    False
561468    False
561469    False
Name: part_paid, Length: 561470, dtype: bool","No rationale","No description","0.0","dp['part_paid'] = ~(dp['fully_paid'].astype(bool) | dp['paid_nothing'].astype(bool))
dp['part_paid'] = dp.groupby('case_concept_name')['part_paid'].transform('first')","No code","No code","[""name 'dp' is not defined\\nStack trace:\\nLine 1: dp['part_paid'] = ~(dp['fully_paid'].astype(bool) | dp['paid_nothing'].astype(bool))""]","error","561470"
"Create column called ""unresolved"" which is a boolean. TRUE if on a per case basis the column ""fully_paid"" AND ""credit_collected"" AND ""dismissed"" are == FALSE, if any of those columns are TRUE, ""unresolved"" == FALSE. Makse sure the value for ""unresolved"" is the same across all rows of a case.","unresolved","4","0          True
1          True
2         False
3         False
4         False
          ...  
561465    False
561466    False
561467    False
561468    False
561469    False
Name: unresolved, Length: 561470, dtype: bool","No rationale","No description","0.0","import pandas as pd
query = 'SELECT * FROM event_log'
dp = pd.read_sql_query(query, conn, parse_dates=['time_timestamp'])

# Assuming fully_paid and credit_collected are boolean columns represented as integers (0, 1)
dp['unresolved'] = ~(dp['fully_paid'].astype(bool) | dp['credit_collected'].astype(bool) | dp['dismissal'].isin(['G', '#']))

dp['unresolved'] = dp['unresolved'].astype(bool)

# Update the database table with the new column now referred to as unresolved
cur = conn.cursor()
cur.execute(""ALTER TABLE event_log ADD COLUMN unresolved BOOLEAN"")  # Change to BOOLEAN type

dp.to_sql('temp_table', conn, if_exists='replace', index=False)
conn.commit()","No code","No code","[""'credit_collected'\\nStack trace:\\nLine 6: dp['unresolved'] = ~(dp['fully_paid'].astype(bool) | dp['credit_collected'].astype(bool) | dp['dismissal'].isin(['G', '#']))""]","error","561470"
